,BVP,time
9269,-19.42,2021-12-17 17:35:23.000000
9270,-16.86,2021-12-17 17:35:23.015625
9271,-14.34,2021-12-17 17:35:23.031250
9272,-11.77,2021-12-17 17:35:23.046875
9273,-9.15,2021-12-17 17:35:23.062500
9274,-6.57,2021-12-17 17:35:23.078125
9275,-4.17,2021-12-17 17:35:23.093750
9276,-2.04,2021-12-17 17:35:23.109375
9277,-0.24,2021-12-17 17:35:23.125000
9278,1.15,2021-12-17 17:35:23.140625
9279,2.16,2021-12-17 17:35:23.156250
9280,2.76,2021-12-17 17:35:23.171875
9281,3.0,2021-12-17 17:35:23.187500
9282,3.02,2021-12-17 17:35:23.203125
9283,2.92,2021-12-17 17:35:23.218750
9284,2.78,2021-12-17 17:35:23.234375
9285,2.62,2021-12-17 17:35:23.250000
9286,2.44,2021-12-17 17:35:23.265625
9287,2.18,2021-12-17 17:35:23.281250
9288,1.87,2021-12-17 17:35:23.296875
9289,1.56,2021-12-17 17:35:23.312500
9290,1.27,2021-12-17 17:35:23.328125
9291,0.9,2021-12-17 17:35:23.343750
9292,0.28,2021-12-17 17:35:23.359375
9293,-0.79,2021-12-17 17:35:23.375000
9294,-2.33,2021-12-17 17:35:23.390625
9295,-4.15,2021-12-17 17:35:23.406250
9296,-5.87,2021-12-17 17:35:23.421875
9297,-6.99,2021-12-17 17:35:23.437500
9298,-7.18,2021-12-17 17:35:23.453125
9299,-6.29,2021-12-17 17:35:23.468750
9300,-4.52,2021-12-17 17:35:23.484375
9301,-2.31,2021-12-17 17:35:23.500000
9302,-0.06,2021-12-17 17:35:23.515625
9303,1.85,2021-12-17 17:35:23.531250
9304,3.3,2021-12-17 17:35:23.546875
9305,4.29,2021-12-17 17:35:23.562500
9306,4.88,2021-12-17 17:35:23.578125
9307,5.08,2021-12-17 17:35:23.593750
9308,4.85,2021-12-17 17:35:23.609375
9309,4.24,2021-12-17 17:35:23.625000
9310,3.38,2021-12-17 17:35:23.640625
9311,2.57,2021-12-17 17:35:23.656250
9312,2.11,2021-12-17 17:35:23.671875
9313,2.21,2021-12-17 17:35:23.687500
9314,2.85,2021-12-17 17:35:23.703125
9315,3.84,2021-12-17 17:35:23.718750
9316,4.9,2021-12-17 17:35:23.734375
9317,5.74,2021-12-17 17:35:23.750000
9318,6.2,2021-12-17 17:35:23.765625
9319,6.28,2021-12-17 17:35:23.781250
9320,6.05,2021-12-17 17:35:23.796875
9321,5.67,2021-12-17 17:35:23.812500
9322,5.25,2021-12-17 17:35:23.828125
9323,4.88,2021-12-17 17:35:23.843750
9324,4.66,2021-12-17 17:35:23.859375
9325,4.66,2021-12-17 17:35:23.875000
9326,4.89,2021-12-17 17:35:23.890625
9327,5.28,2021-12-17 17:35:23.906250
9328,5.75,2021-12-17 17:35:23.921875
9329,6.24,2021-12-17 17:35:23.937500
9330,6.76,2021-12-17 17:35:23.953125
9331,7.39,2021-12-17 17:35:23.968750
9332,8.21,2021-12-17 17:35:23.984375
9333,9.18,2021-12-17 17:35:24.000000
9334,10.19,2021-12-17 17:35:24.015625
9335,11.05,2021-12-17 17:35:24.031250
9336,11.64,2021-12-17 17:35:24.046875
9337,11.99,2021-12-17 17:35:24.062500
9338,12.26,2021-12-17 17:35:24.078125
9339,12.67,2021-12-17 17:35:24.093750
9340,13.34,2021-12-17 17:35:24.109375
9341,14.27,2021-12-17 17:35:24.125000
9342,15.24,2021-12-17 17:35:24.140625
9343,15.99,2021-12-17 17:35:24.156250
9344,16.28,2021-12-17 17:35:24.171875
9345,16.05,2021-12-17 17:35:24.187500
9346,15.39,2021-12-17 17:35:24.203125
9347,14.43,2021-12-17 17:35:24.218750
9348,13.31,2021-12-17 17:35:24.234375
9349,12.12,2021-12-17 17:35:24.250000
9350,10.84,2021-12-17 17:35:24.265625
9351,9.43,2021-12-17 17:35:24.281250
9352,7.81,2021-12-17 17:35:24.296875
9353,5.93,2021-12-17 17:35:24.312500
9354,3.83,2021-12-17 17:35:24.328125
9355,1.66,2021-12-17 17:35:24.343750
9356,-0.41,2021-12-17 17:35:24.359375
9357,-2.23,2021-12-17 17:35:24.375000
9358,-3.77,2021-12-17 17:35:24.390625
9359,-5.09,2021-12-17 17:35:24.406250
9360,-6.29,2021-12-17 17:35:24.421875
9361,-7.4,2021-12-17 17:35:24.437500
9362,-8.33,2021-12-17 17:35:24.453125
9363,-8.92,2021-12-17 17:35:24.468750
9364,-9.0,2021-12-17 17:35:24.484375
9365,-8.51,2021-12-17 17:35:24.500000
9366,-7.47,2021-12-17 17:35:24.515625
9367,-6.09,2021-12-17 17:35:24.531250
9368,-4.54,2021-12-17 17:35:24.546875
9369,-3.01,2021-12-17 17:35:24.562500
9370,-1.56,2021-12-17 17:35:24.578125
9371,-0.23,2021-12-17 17:35:24.593750
9372,0.99,2021-12-17 17:35:24.609375
9373,2.07,2021-12-17 17:35:24.625000
9374,3.02,2021-12-17 17:35:24.640625
9375,3.9,2021-12-17 17:35:24.656250
9376,4.71,2021-12-17 17:35:24.671875
9377,5.47,2021-12-17 17:35:24.687500
9378,6.19,2021-12-17 17:35:24.703125
9379,6.86,2021-12-17 17:35:24.718750
9380,7.44,2021-12-17 17:35:24.734375
9381,7.92,2021-12-17 17:35:24.750000
9382,8.23,2021-12-17 17:35:24.765625
9383,8.42,2021-12-17 17:35:24.781250
9384,8.53,2021-12-17 17:35:24.796875
9385,8.68,2021-12-17 17:35:24.812500
9386,9.0,2021-12-17 17:35:24.828125
9387,9.55,2021-12-17 17:35:24.843750
9388,10.27,2021-12-17 17:35:24.859375
9389,11.02,2021-12-17 17:35:24.875000
9390,11.58,2021-12-17 17:35:24.890625
9391,11.75,2021-12-17 17:35:24.906250
9392,11.49,2021-12-17 17:35:24.921875
9393,10.91,2021-12-17 17:35:24.937500
9394,10.24,2021-12-17 17:35:24.953125
9395,9.69,2021-12-17 17:35:24.968750
9396,9.35,2021-12-17 17:35:24.984375
9397,9.17,2021-12-17 17:35:25.000000
9398,9.01,2021-12-17 17:35:25.015625
9399,8.77,2021-12-17 17:35:25.031250
9400,8.4,2021-12-17 17:35:25.046875
9401,7.92,2021-12-17 17:35:25.062500
9402,7.39,2021-12-17 17:35:25.078125
9403,6.84,2021-12-17 17:35:25.093750
9404,6.29,2021-12-17 17:35:25.109375
9405,5.72,2021-12-17 17:35:25.125000
9406,5.16,2021-12-17 17:35:25.140625
9407,4.61,2021-12-17 17:35:25.156250
9408,4.18,2021-12-17 17:35:25.171875
9409,3.97,2021-12-17 17:35:25.187500
9410,4.03,2021-12-17 17:35:25.203125
9411,4.35,2021-12-17 17:35:25.218750
9412,4.75,2021-12-17 17:35:25.234375
9413,5.04,2021-12-17 17:35:25.250000
9414,4.96,2021-12-17 17:35:25.265625
9415,4.43,2021-12-17 17:35:25.281250
9416,3.44,2021-12-17 17:35:25.296875
9417,2.19,2021-12-17 17:35:25.312500
9418,0.87,2021-12-17 17:35:25.328125
9419,-0.36,2021-12-17 17:35:25.343750
9420,-1.44,2021-12-17 17:35:25.359375
9421,-2.45,2021-12-17 17:35:25.375000
9422,-3.39,2021-12-17 17:35:25.390625
9423,-4.29,2021-12-17 17:35:25.406250
9424,-5.13,2021-12-17 17:35:25.421875
9425,-5.95,2021-12-17 17:35:25.437500
9426,-6.87,2021-12-17 17:35:25.453125
9427,-8.11,2021-12-17 17:35:25.468750
9428,-9.8,2021-12-17 17:35:25.484375
9429,-11.78,2021-12-17 17:35:25.500000
9430,-13.8,2021-12-17 17:35:25.515625
9431,-15.35,2021-12-17 17:35:25.531250
9432,-16.11,2021-12-17 17:35:25.546875
9433,-15.98,2021-12-17 17:35:25.562500
9434,-15.16,2021-12-17 17:35:25.578125
9435,-14.01,2021-12-17 17:35:25.593750
9436,-12.86,2021-12-17 17:35:25.609375
9437,-11.94,2021-12-17 17:35:25.625000
9438,-11.26,2021-12-17 17:35:25.640625
9439,-10.83,2021-12-17 17:35:25.656250
9440,-10.6,2021-12-17 17:35:25.671875
9441,-10.69,2021-12-17 17:35:25.687500
9442,-11.19,2021-12-17 17:35:25.703125
9443,-12.12,2021-12-17 17:35:25.718750
9444,-13.34,2021-12-17 17:35:25.734375
9445,-14.55,2021-12-17 17:35:25.750000
9446,-15.33,2021-12-17 17:35:25.765625
9447,-15.31,2021-12-17 17:35:25.781250
9448,-14.3,2021-12-17 17:35:25.796875
9449,-12.32,2021-12-17 17:35:25.812500
9450,-9.65,2021-12-17 17:35:25.828125
9451,-6.68,2021-12-17 17:35:25.843750
9452,-3.86,2021-12-17 17:35:25.859375
9453,-1.52,2021-12-17 17:35:25.875000
9454,0.15,2021-12-17 17:35:25.890625
9455,1.11,2021-12-17 17:35:25.906250
9456,1.5,2021-12-17 17:35:25.921875
9457,1.53,2021-12-17 17:35:25.937500
9458,1.49,2021-12-17 17:35:25.953125
9459,1.63,2021-12-17 17:35:25.968750
9460,2.04,2021-12-17 17:35:25.984375
9461,2.68,2021-12-17 17:35:26.000000
9462,3.34,2021-12-17 17:35:26.015625
9463,3.76,2021-12-17 17:35:26.031250
9464,3.72,2021-12-17 17:35:26.046875
9465,3.14,2021-12-17 17:35:26.062500
9466,2.05,2021-12-17 17:35:26.078125
9467,0.61,2021-12-17 17:35:26.093750
9468,-1.0,2021-12-17 17:35:26.109375
9469,-2.67,2021-12-17 17:35:26.125000
9470,-4.26,2021-12-17 17:35:26.140625
9471,-5.64,2021-12-17 17:35:26.156250
9472,-6.62,2021-12-17 17:35:26.171875
9473,-7.08,2021-12-17 17:35:26.187500
9474,-6.99,2021-12-17 17:35:26.203125
9475,-6.55,2021-12-17 17:35:26.218750
9476,-6.15,2021-12-17 17:35:26.234375
9477,-6.23,2021-12-17 17:35:26.250000
9478,-7.01,2021-12-17 17:35:26.265625
9479,-8.51,2021-12-17 17:35:26.281250
9480,-10.37,2021-12-17 17:35:26.296875
9481,-12.12,2021-12-17 17:35:26.312500
9482,-13.3,2021-12-17 17:35:26.328125
9483,-13.66,2021-12-17 17:35:26.343750
9484,-13.21,2021-12-17 17:35:26.359375
9485,-12.23,2021-12-17 17:35:26.375000
9486,-11.1,2021-12-17 17:35:26.390625
9487,-10.25,2021-12-17 17:35:26.406250
9488,-10.06,2021-12-17 17:35:26.421875
9489,-10.69,2021-12-17 17:35:26.437500
9490,-12.06,2021-12-17 17:35:26.453125
9491,-13.75,2021-12-17 17:35:26.468750
9492,-15.23,2021-12-17 17:35:26.484375
9493,-15.99,2021-12-17 17:35:26.500000
9494,-15.73,2021-12-17 17:35:26.515625
9495,-14.48,2021-12-17 17:35:26.531250
9496,-12.56,2021-12-17 17:35:26.546875
9497,-10.41,2021-12-17 17:35:26.562500
9498,-8.43,2021-12-17 17:35:26.578125
9499,-6.85,2021-12-17 17:35:26.593750
9500,-5.74,2021-12-17 17:35:26.609375
9501,-5.03,2021-12-17 17:35:26.625000
9502,-4.64,2021-12-17 17:35:26.640625
9503,-4.45,2021-12-17 17:35:26.656250
9504,-4.29,2021-12-17 17:35:26.671875
9505,-4.0,2021-12-17 17:35:26.687500
9506,-3.43,2021-12-17 17:35:26.703125
9507,-2.46,2021-12-17 17:35:26.718750
9508,-1.09,2021-12-17 17:35:26.734375
9509,0.58,2021-12-17 17:35:26.750000
9510,2.41,2021-12-17 17:35:26.765625
9511,4.17,2021-12-17 17:35:26.781250
9512,5.67,2021-12-17 17:35:26.796875
9513,6.8,2021-12-17 17:35:26.812500
9514,7.59,2021-12-17 17:35:26.828125
9515,8.13,2021-12-17 17:35:26.843750
9516,8.58,2021-12-17 17:35:26.859375
9517,9.07,2021-12-17 17:35:26.875000
9518,9.62,2021-12-17 17:35:26.890625
9519,10.16,2021-12-17 17:35:26.906250
9520,10.49,2021-12-17 17:35:26.921875
9521,10.51,2021-12-17 17:35:26.937500
9522,10.13,2021-12-17 17:35:26.953125
9523,9.37,2021-12-17 17:35:26.968750
9524,8.41,2021-12-17 17:35:26.984375
9525,7.48,2021-12-17 17:35:27.000000
9526,6.75,2021-12-17 17:35:27.015625
9527,6.4,2021-12-17 17:35:27.031250
9528,6.41,2021-12-17 17:35:27.046875
9529,6.61,2021-12-17 17:35:27.062500
9530,6.84,2021-12-17 17:35:27.078125
9531,6.88,2021-12-17 17:35:27.093750
9532,6.62,2021-12-17 17:35:27.109375
9533,6.12,2021-12-17 17:35:27.125000
9534,5.52,2021-12-17 17:35:27.140625
9535,4.95,2021-12-17 17:35:27.156250
9536,4.49,2021-12-17 17:35:27.171875
9537,4.11,2021-12-17 17:35:27.187500
9538,3.67,2021-12-17 17:35:27.203125
9539,3.12,2021-12-17 17:35:27.218750
9540,2.39,2021-12-17 17:35:27.234375
9541,1.49,2021-12-17 17:35:27.250000
9542,0.49,2021-12-17 17:35:27.265625
9543,-0.54,2021-12-17 17:35:27.281250
9544,-1.58,2021-12-17 17:35:27.296875
9545,-2.61,2021-12-17 17:35:27.312500
9546,-3.66,2021-12-17 17:35:27.328125
9547,-4.78,2021-12-17 17:35:27.343750
9548,-6.03,2021-12-17 17:35:27.359375
9549,-7.5,2021-12-17 17:35:27.375000
9550,-9.26,2021-12-17 17:35:27.390625
9551,-11.22,2021-12-17 17:35:27.406250
9552,-13.14,2021-12-17 17:35:27.421875
9553,-14.62,2021-12-17 17:35:27.437500
9554,-15.24,2021-12-17 17:35:27.453125
9555,-14.72,2021-12-17 17:35:27.468750
9556,-13.06,2021-12-17 17:35:27.484375
9557,-10.53,2021-12-17 17:35:27.500000
9558,-7.59,2021-12-17 17:35:27.515625
9559,-4.68,2021-12-17 17:35:27.531250
9560,-2.16,2021-12-17 17:35:27.546875
9561,-0.25,2021-12-17 17:35:27.562500
9562,0.99,2021-12-17 17:35:27.578125
9563,1.62,2021-12-17 17:35:27.593750
9564,1.75,2021-12-17 17:35:27.609375
9565,1.65,2021-12-17 17:35:27.625000
9566,1.62,2021-12-17 17:35:27.640625
9567,1.94,2021-12-17 17:35:27.656250
9568,2.82,2021-12-17 17:35:27.671875
9569,4.28,2021-12-17 17:35:27.687500
9570,6.15,2021-12-17 17:35:27.703125
9571,8.17,2021-12-17 17:35:27.718750
9572,10.03,2021-12-17 17:35:27.734375
9573,11.5,2021-12-17 17:35:27.750000
9574,12.47,2021-12-17 17:35:27.765625
9575,12.96,2021-12-17 17:35:27.781250
9576,13.11,2021-12-17 17:35:27.796875
9577,13.17,2021-12-17 17:35:27.812500
9578,13.36,2021-12-17 17:35:27.828125
9579,13.82,2021-12-17 17:35:27.843750
9580,14.51,2021-12-17 17:35:27.859375
9581,15.25,2021-12-17 17:35:27.875000
9582,15.76,2021-12-17 17:35:27.890625
9583,15.82,2021-12-17 17:35:27.906250
9584,15.39,2021-12-17 17:35:27.921875
9585,14.57,2021-12-17 17:35:27.937500
9586,13.64,2021-12-17 17:35:27.953125
9587,12.81,2021-12-17 17:35:27.968750
9588,12.2,2021-12-17 17:35:27.984375
9589,11.74,2021-12-17 17:35:28.000000
9590,11.32,2021-12-17 17:35:28.015625
9591,10.8,2021-12-17 17:35:28.031250
9592,10.14,2021-12-17 17:35:28.046875
9593,9.42,2021-12-17 17:35:28.062500
9594,8.72,2021-12-17 17:35:28.078125
9595,8.12,2021-12-17 17:35:28.093750
9596,7.59,2021-12-17 17:35:28.109375
9597,7.0,2021-12-17 17:35:28.125000
9598,6.21,2021-12-17 17:35:28.140625
9599,5.15,2021-12-17 17:35:28.156250
9600,3.89,2021-12-17 17:35:28.171875
9601,2.58,2021-12-17 17:35:28.187500
9602,1.4,2021-12-17 17:35:28.203125
9603,0.47,2021-12-17 17:35:28.218750
9604,-0.21,2021-12-17 17:35:28.234375
9605,-0.72,2021-12-17 17:35:28.250000
9606,-1.17,2021-12-17 17:35:28.265625
9607,-1.7,2021-12-17 17:35:28.281250
9608,-2.38,2021-12-17 17:35:28.296875
9609,-3.23,2021-12-17 17:35:28.312500
9610,-4.27,2021-12-17 17:35:28.328125
9611,-5.5,2021-12-17 17:35:28.343750
9612,-6.9,2021-12-17 17:35:28.359375
9613,-8.31,2021-12-17 17:35:28.375000
9614,-9.43,2021-12-17 17:35:28.390625
9615,-9.94,2021-12-17 17:35:28.406250
9616,-9.61,2021-12-17 17:35:28.421875
9617,-8.49,2021-12-17 17:35:28.437500
9618,-6.93,2021-12-17 17:35:28.453125
9619,-5.43,2021-12-17 17:35:28.468750
9620,-4.45,2021-12-17 17:35:28.484375
9621,-4.26,2021-12-17 17:35:28.500000
9622,-4.74,2021-12-17 17:35:28.515625
9623,-5.56,2021-12-17 17:35:28.531250
9624,-6.31,2021-12-17 17:35:28.546875
9625,-6.67,2021-12-17 17:35:28.562500
9626,-6.53,2021-12-17 17:35:28.578125
9627,-5.97,2021-12-17 17:35:28.593750
9628,-5.11,2021-12-17 17:35:28.609375
9629,-4.01,2021-12-17 17:35:28.625000
9630,-2.75,2021-12-17 17:35:28.640625
9631,-1.38,2021-12-17 17:35:28.656250
9632,-0.01,2021-12-17 17:35:28.671875
9633,1.2,2021-12-17 17:35:28.687500
9634,2.11,2021-12-17 17:35:28.703125
9635,2.68,2021-12-17 17:35:28.718750
9636,2.98,2021-12-17 17:35:28.734375
9637,3.18,2021-12-17 17:35:28.750000
9638,3.49,2021-12-17 17:35:28.765625
9639,4.04,2021-12-17 17:35:28.781250
9640,4.82,2021-12-17 17:35:28.796875
9641,5.68,2021-12-17 17:35:28.812500
9642,6.42,2021-12-17 17:35:28.828125
9643,6.96,2021-12-17 17:35:28.843750
9644,7.28,2021-12-17 17:35:28.859375
9645,7.48,2021-12-17 17:35:28.875000
9646,7.66,2021-12-17 17:35:28.890625
9647,7.86,2021-12-17 17:35:28.906250
9648,8.02,2021-12-17 17:35:28.921875
9649,8.07,2021-12-17 17:35:28.937500
9650,7.91,2021-12-17 17:35:28.953125
9651,7.53,2021-12-17 17:35:28.968750
9652,6.99,2021-12-17 17:35:28.984375
9653,6.37,2021-12-17 17:35:29.000000
9654,5.72,2021-12-17 17:35:29.015625
9655,5.02,2021-12-17 17:35:29.031250
9656,4.27,2021-12-17 17:35:29.046875
9657,3.43,2021-12-17 17:35:29.062500
9658,2.58,2021-12-17 17:35:29.078125
9659,1.79,2021-12-17 17:35:29.093750
9660,1.11,2021-12-17 17:35:29.109375
9661,0.61,2021-12-17 17:35:29.125000
9662,0.27,2021-12-17 17:35:29.140625
9663,-0.04,2021-12-17 17:35:29.156250
9664,-0.51,2021-12-17 17:35:29.171875
9665,-1.34,2021-12-17 17:35:29.187500
9666,-2.68,2021-12-17 17:35:29.203125
9667,-4.52,2021-12-17 17:35:29.218750
9668,-6.68,2021-12-17 17:35:29.234375
9669,-8.83,2021-12-17 17:35:29.250000
9670,-10.58,2021-12-17 17:35:29.265625
9671,-11.58,2021-12-17 17:35:29.281250
9672,-11.67,2021-12-17 17:35:29.296875
9673,-10.94,2021-12-17 17:35:29.312500
9674,-9.69,2021-12-17 17:35:29.328125
9675,-8.31,2021-12-17 17:35:29.343750
9676,-7.15,2021-12-17 17:35:29.359375
9677,-6.46,2021-12-17 17:35:29.375000
9678,-6.31,2021-12-17 17:35:29.390625
9679,-6.65,2021-12-17 17:35:29.406250
9680,-7.28,2021-12-17 17:35:29.421875
9681,-7.91,2021-12-17 17:35:29.437500
9682,-8.32,2021-12-17 17:35:29.453125
9683,-8.29,2021-12-17 17:35:29.468750
9684,-7.77,2021-12-17 17:35:29.484375
9685,-6.87,2021-12-17 17:35:29.500000
9686,-5.81,2021-12-17 17:35:29.515625
9687,-4.83,2021-12-17 17:35:29.531250
9688,-4.04,2021-12-17 17:35:29.546875
9689,-3.44,2021-12-17 17:35:29.562500
9690,-2.86,2021-12-17 17:35:29.578125
9691,-2.16,2021-12-17 17:35:29.593750
9692,-1.26,2021-12-17 17:35:29.609375
9693,-0.23,2021-12-17 17:35:29.625000
9694,0.83,2021-12-17 17:35:29.640625
9695,1.86,2021-12-17 17:35:29.656250
9696,2.82,2021-12-17 17:35:29.671875
9697,3.78,2021-12-17 17:35:29.687500
9698,4.74,2021-12-17 17:35:29.703125
9699,5.67,2021-12-17 17:35:29.718750
9700,6.41,2021-12-17 17:35:29.734375
9701,6.9,2021-12-17 17:35:29.750000
9702,7.08,2021-12-17 17:35:29.765625
9703,7.02,2021-12-17 17:35:29.781250
9704,6.91,2021-12-17 17:35:29.796875
9705,6.84,2021-12-17 17:35:29.812500
9706,6.84,2021-12-17 17:35:29.828125
9707,6.85,2021-12-17 17:35:29.843750
9708,6.79,2021-12-17 17:35:29.859375
9709,6.6,2021-12-17 17:35:29.875000
9710,6.3,2021-12-17 17:35:29.890625
9711,5.95,2021-12-17 17:35:29.906250
9712,5.61,2021-12-17 17:35:29.921875
9713,5.32,2021-12-17 17:35:29.937500
9714,4.97,2021-12-17 17:35:29.953125
9715,4.37,2021-12-17 17:35:29.968750
9716,3.35,2021-12-17 17:35:29.984375
9717,1.82,2021-12-17 17:35:30.000000
9718,-0.16,2021-12-17 17:35:30.015625
9719,-2.38,2021-12-17 17:35:30.031250
9720,-4.62,2021-12-17 17:35:30.046875
9721,-6.69,2021-12-17 17:35:30.062500
9722,-8.47,2021-12-17 17:35:30.078125
9723,-9.99,2021-12-17 17:35:30.093750
9724,-11.34,2021-12-17 17:35:30.109375
9725,-12.67,2021-12-17 17:35:30.125000
9726,-14.17,2021-12-17 17:35:30.140625
9727,-15.97,2021-12-17 17:35:30.156250
9728,-18.2,2021-12-17 17:35:30.171875
9729,-20.79,2021-12-17 17:35:30.187500
9730,-23.47,2021-12-17 17:35:30.203125
9731,-25.78,2021-12-17 17:35:30.218750
9732,-27.25,2021-12-17 17:35:30.234375
9733,-27.53,2021-12-17 17:35:30.250000
9734,-26.54,2021-12-17 17:35:30.265625
9735,-24.52,2021-12-17 17:35:30.281250
9736,-21.85,2021-12-17 17:35:30.296875
9737,-18.94,2021-12-17 17:35:30.312500
9738,-16.11,2021-12-17 17:35:30.328125
9739,-13.54,2021-12-17 17:35:30.343750
9740,-11.27,2021-12-17 17:35:30.359375
9741,-9.35,2021-12-17 17:35:30.375000
9742,-7.78,2021-12-17 17:35:30.390625
9743,-6.47,2021-12-17 17:35:30.406250
9744,-5.26,2021-12-17 17:35:30.421875
9745,-3.96,2021-12-17 17:35:30.437500
9746,-2.38,2021-12-17 17:35:30.453125
9747,-0.46,2021-12-17 17:35:30.468750
9748,1.73,2021-12-17 17:35:30.484375
9749,4.04,2021-12-17 17:35:30.500000
9750,6.32,2021-12-17 17:35:30.515625
9751,8.44,2021-12-17 17:35:30.531250
9752,10.3,2021-12-17 17:35:30.546875
9753,11.84,2021-12-17 17:35:30.562500
9754,12.99,2021-12-17 17:35:30.578125
9755,13.77,2021-12-17 17:35:30.593750
9756,14.19,2021-12-17 17:35:30.609375
9757,14.4,2021-12-17 17:35:30.625000
9758,14.6,2021-12-17 17:35:30.640625
9759,15.03,2021-12-17 17:35:30.656250
9760,15.86,2021-12-17 17:35:30.671875
9761,17.12,2021-12-17 17:35:30.687500
9762,18.67,2021-12-17 17:35:30.703125
9763,20.32,2021-12-17 17:35:30.718750
9764,21.85,2021-12-17 17:35:30.734375
9765,23.07,2021-12-17 17:35:30.750000
9766,23.94,2021-12-17 17:35:30.765625
9767,24.46,2021-12-17 17:35:30.781250
9768,24.69,2021-12-17 17:35:30.796875
9769,24.71,2021-12-17 17:35:30.812500
9770,24.51,2021-12-17 17:35:30.828125
9771,24.11,2021-12-17 17:35:30.843750
9772,23.55,2021-12-17 17:35:30.859375
9773,22.87,2021-12-17 17:35:30.875000
9774,22.19,2021-12-17 17:35:30.890625
9775,21.52,2021-12-17 17:35:30.906250
9776,20.85,2021-12-17 17:35:30.921875
9777,20.03,2021-12-17 17:35:30.937500
9778,18.94,2021-12-17 17:35:30.953125
9779,17.49,2021-12-17 17:35:30.968750
9780,15.7,2021-12-17 17:35:30.984375
9781,13.64,2021-12-17 17:35:31.000000
9782,11.43,2021-12-17 17:35:31.015625
9783,9.17,2021-12-17 17:35:31.031250
9784,6.94,2021-12-17 17:35:31.046875
9785,4.83,2021-12-17 17:35:31.062500
9786,2.91,2021-12-17 17:35:31.078125
9787,1.24,2021-12-17 17:35:31.093750
9788,-0.16,2021-12-17 17:35:31.109375
9789,-1.32,2021-12-17 17:35:31.125000
9790,-2.31,2021-12-17 17:35:31.140625
9791,-3.16,2021-12-17 17:35:31.156250
9792,-3.91,2021-12-17 17:35:31.171875
9793,-4.58,2021-12-17 17:35:31.187500
9794,-5.21,2021-12-17 17:35:31.203125
9795,-5.85,2021-12-17 17:35:31.218750
9796,-6.5,2021-12-17 17:35:31.234375
9797,-7.1,2021-12-17 17:35:31.250000
9798,-7.49,2021-12-17 17:35:31.265625
9799,-7.41,2021-12-17 17:35:31.281250
9800,-6.66,2021-12-17 17:35:31.296875
9801,-5.19,2021-12-17 17:35:31.312500
9802,-3.15,2021-12-17 17:35:31.328125
9803,-0.88,2021-12-17 17:35:31.343750
9804,1.12,2021-12-17 17:35:31.359375
9805,2.38,2021-12-17 17:35:31.375000
9806,2.48,2021-12-17 17:35:31.390625
9807,1.23,2021-12-17 17:35:31.406250
9808,-1.27,2021-12-17 17:35:31.421875
9809,-4.61,2021-12-17 17:35:31.437500
9810,-8.18,2021-12-17 17:35:31.453125
9811,-11.25,2021-12-17 17:35:31.468750
9812,-13.24,2021-12-17 17:35:31.484375
9813,-13.88,2021-12-17 17:35:31.500000
9814,-13.35,2021-12-17 17:35:31.515625
9815,-12.15,2021-12-17 17:35:31.531250
9816,-10.88,2021-12-17 17:35:31.546875
9817,-9.97,2021-12-17 17:35:31.562500
9818,-9.48,2021-12-17 17:35:31.578125
9819,-9.16,2021-12-17 17:35:31.593750
9820,-8.62,2021-12-17 17:35:31.609375
9821,-7.56,2021-12-17 17:35:31.625000
9822,-5.98,2021-12-17 17:35:31.640625
9823,-4.12,2021-12-17 17:35:31.656250
9824,-2.38,2021-12-17 17:35:31.671875
9825,-1.09,2021-12-17 17:35:31.687500
9826,-0.31,2021-12-17 17:35:31.703125
9827,0.12,2021-12-17 17:35:31.718750
9828,0.51,2021-12-17 17:35:31.734375
9829,1.11,2021-12-17 17:35:31.750000
9830,2.0,2021-12-17 17:35:31.765625
9831,3.1,2021-12-17 17:35:31.781250
9832,4.2,2021-12-17 17:35:31.796875
9833,5.1,2021-12-17 17:35:31.812500
9834,5.72,2021-12-17 17:35:31.828125
9835,6.09,2021-12-17 17:35:31.843750
9836,6.31,2021-12-17 17:35:31.859375
9837,6.49,2021-12-17 17:35:31.875000
9838,6.58,2021-12-17 17:35:31.890625
9839,6.44,2021-12-17 17:35:31.906250
9840,5.85,2021-12-17 17:35:31.921875
9841,4.69,2021-12-17 17:35:31.937500
9842,3.01,2021-12-17 17:35:31.953125
9843,1.0,2021-12-17 17:35:31.968750
9844,-1.07,2021-12-17 17:35:31.984375
9845,-2.98,2021-12-17 17:35:32.000000
9846,-4.66,2021-12-17 17:35:32.015625
9847,-6.13,2021-12-17 17:35:32.031250
9848,-7.52,2021-12-17 17:35:32.046875
9849,-8.95,2021-12-17 17:35:32.062500
9850,-10.45,2021-12-17 17:35:32.078125
9851,-11.97,2021-12-17 17:35:32.093750
9852,-13.42,2021-12-17 17:35:32.109375
9853,-14.69,2021-12-17 17:35:32.125000
9854,-15.68,2021-12-17 17:35:32.140625
9855,-16.24,2021-12-17 17:35:32.156250
9856,-16.19,2021-12-17 17:35:32.171875
9857,-15.33,2021-12-17 17:35:32.187500
9858,-13.52,2021-12-17 17:35:32.203125
9859,-10.71,2021-12-17 17:35:32.218750
9860,-7.1,2021-12-17 17:35:32.234375
9861,-3.05,2021-12-17 17:35:32.250000
9862,0.97,2021-12-17 17:35:32.265625
9863,4.49,2021-12-17 17:35:32.281250
9864,7.17,2021-12-17 17:35:32.296875
