,BVP,time
9294,-50.54,2021-12-17 17:41:23.390625
9295,-38.71,2021-12-17 17:41:23.406250
9296,-25.74,2021-12-17 17:41:23.421875
9297,-13.69,2021-12-17 17:41:23.437500
9298,-4.41,2021-12-17 17:41:23.453125
9299,0.92,2021-12-17 17:41:23.468750
9300,1.99,2021-12-17 17:41:23.484375
9301,-0.63,2021-12-17 17:41:23.500000
9302,-5.73,2021-12-17 17:41:23.515625
9303,-11.93,2021-12-17 17:41:23.531250
9304,-17.97,2021-12-17 17:41:23.546875
9305,-22.98,2021-12-17 17:41:23.562500
9306,-26.57,2021-12-17 17:41:23.578125
9307,-28.81,2021-12-17 17:41:23.593750
9308,-30.09,2021-12-17 17:41:23.609375
9309,-30.98,2021-12-17 17:41:23.625000
9310,-31.97,2021-12-17 17:41:23.640625
9311,-33.3,2021-12-17 17:41:23.656250
9312,-34.76,2021-12-17 17:41:23.671875
9313,-35.63,2021-12-17 17:41:23.687500
9314,-34.89,2021-12-17 17:41:23.703125
9315,-31.61,2021-12-17 17:41:23.718750
9316,-25.37,2021-12-17 17:41:23.734375
9317,-16.48,2021-12-17 17:41:23.750000
9318,-5.94,2021-12-17 17:41:23.765625
9319,4.98,2021-12-17 17:41:23.781250
9320,15.01,2021-12-17 17:41:23.796875
9321,23.16,2021-12-17 17:41:23.812500
9322,28.79,2021-12-17 17:41:23.828125
9323,31.59,2021-12-17 17:41:23.843750
9324,31.73,2021-12-17 17:41:23.859375
9325,29.94,2021-12-17 17:41:23.875000
9326,27.39,2021-12-17 17:41:23.890625
9327,25.36,2021-12-17 17:41:23.906250
9328,24.46,2021-12-17 17:41:23.921875
9329,24.24,2021-12-17 17:41:23.937500
9330,23.17,2021-12-17 17:41:23.953125
9331,19.34,2021-12-17 17:41:23.968750
9332,11.47,2021-12-17 17:41:23.984375
9333,-0.43,2021-12-17 17:41:24.000000
9334,-14.75,2021-12-17 17:41:24.015625
9335,-28.77,2021-12-17 17:41:24.031250
9336,-39.48,2021-12-17 17:41:24.046875
9337,-44.4,2021-12-17 17:41:24.062500
9338,-42.24,2021-12-17 17:41:24.078125
9339,-33.26,2021-12-17 17:41:24.093750
9340,-19.06,2021-12-17 17:41:24.109375
9341,-2.07,2021-12-17 17:41:24.125000
9342,15.19,2021-12-17 17:41:24.140625
9343,30.99,2021-12-17 17:41:24.156250
9344,44.77,2021-12-17 17:41:24.171875
9345,57.25,2021-12-17 17:41:24.187500
9346,69.85,2021-12-17 17:41:24.203125
9347,83.88,2021-12-17 17:41:24.218750
9348,99.8,2021-12-17 17:41:24.234375
9349,116.97,2021-12-17 17:41:24.250000
9350,133.83,2021-12-17 17:41:24.265625
9351,148.43,2021-12-17 17:41:24.281250
9352,159.05,2021-12-17 17:41:24.296875
9353,164.46,2021-12-17 17:41:24.312500
9354,163.9,2021-12-17 17:41:24.328125
9355,157.0,2021-12-17 17:41:24.343750
9356,143.6,2021-12-17 17:41:24.359375
9357,123.66,2021-12-17 17:41:24.375000
9358,97.41,2021-12-17 17:41:24.390625
9359,65.58,2021-12-17 17:41:24.406250
9360,29.46,2021-12-17 17:41:24.421875
9361,-8.97,2021-12-17 17:41:24.437500
9362,-47.24,2021-12-17 17:41:24.453125
9363,-82.57,2021-12-17 17:41:24.468750
9364,-112.11,2021-12-17 17:41:24.484375
9365,-133.25,2021-12-17 17:41:24.500000
9366,-143.92,2021-12-17 17:41:24.515625
9367,-143.42,2021-12-17 17:41:24.531250
9368,-132.85,2021-12-17 17:41:24.546875
9369,-115.47,2021-12-17 17:41:24.562500
9370,-96.13,2021-12-17 17:41:24.578125
9371,-79.84,2021-12-17 17:41:24.593750
9372,-70.37,2021-12-17 17:41:24.609375
9373,-69.07,2021-12-17 17:41:24.625000
9374,-74.65,2021-12-17 17:41:24.640625
9375,-83.84,2021-12-17 17:41:24.656250
9376,-92.81,2021-12-17 17:41:24.671875
9377,-98.42,2021-12-17 17:41:24.687500
9378,-99.14,2021-12-17 17:41:24.703125
9379,-95.0,2021-12-17 17:41:24.718750
9380,-87.04,2021-12-17 17:41:24.734375
9381,-76.56,2021-12-17 17:41:24.750000
9382,-64.48,2021-12-17 17:41:24.765625
9383,-51.23,2021-12-17 17:41:24.781250
9384,-36.83,2021-12-17 17:41:24.796875
9385,-21.31,2021-12-17 17:41:24.812500
9386,-4.88,2021-12-17 17:41:24.828125
9387,11.87,2021-12-17 17:41:24.843750
9388,28.15,2021-12-17 17:41:24.859375
9389,43.04,2021-12-17 17:41:24.875000
9390,55.63,2021-12-17 17:41:24.890625
9391,65.0,2021-12-17 17:41:24.906250
9392,70.19,2021-12-17 17:41:24.921875
9393,70.37,2021-12-17 17:41:24.937500
9394,65.09,2021-12-17 17:41:24.953125
9395,54.77,2021-12-17 17:41:24.968750
9396,40.93,2021-12-17 17:41:24.984375
9397,26.15,2021-12-17 17:41:25.000000
9398,13.41,2021-12-17 17:41:25.015625
9399,5.14,2021-12-17 17:41:25.031250
9400,2.69,2021-12-17 17:41:25.046875
9401,5.88,2021-12-17 17:41:25.062500
9402,13.21,2021-12-17 17:41:25.078125
9403,22.61,2021-12-17 17:41:25.093750
9404,32.14,2021-12-17 17:41:25.109375
9405,40.47,2021-12-17 17:41:25.125000
9406,46.95,2021-12-17 17:41:25.140625
9407,51.41,2021-12-17 17:41:25.156250
9408,53.85,2021-12-17 17:41:25.171875
9409,54.4,2021-12-17 17:41:25.187500
9410,53.35,2021-12-17 17:41:25.203125
9411,51.25,2021-12-17 17:41:25.218750
9412,49.03,2021-12-17 17:41:25.234375
9413,47.83,2021-12-17 17:41:25.250000
9414,48.71,2021-12-17 17:41:25.265625
9415,52.26,2021-12-17 17:41:25.281250
9416,58.5,2021-12-17 17:41:25.296875
9417,66.74,2021-12-17 17:41:25.312500
9418,75.88,2021-12-17 17:41:25.328125
9419,84.74,2021-12-17 17:41:25.343750
9420,92.56,2021-12-17 17:41:25.359375
9421,99.24,2021-12-17 17:41:25.375000
9422,105.29,2021-12-17 17:41:25.390625
9423,111.51,2021-12-17 17:41:25.406250
9424,118.46,2021-12-17 17:41:25.421875
9425,126.17,2021-12-17 17:41:25.437500
9426,134.07,2021-12-17 17:41:25.453125
9427,141.34,2021-12-17 17:41:25.468750
9428,147.31,2021-12-17 17:41:25.484375
9429,151.81,2021-12-17 17:41:25.500000
9430,155.21,2021-12-17 17:41:25.515625
9431,158.34,2021-12-17 17:41:25.531250
9432,162.25,2021-12-17 17:41:25.546875
9433,168.05,2021-12-17 17:41:25.562500
9434,176.82,2021-12-17 17:41:25.578125
9435,189.42,2021-12-17 17:41:25.593750
9436,206.26,2021-12-17 17:41:25.609375
9437,227.0,2021-12-17 17:41:25.625000
9438,250.37,2021-12-17 17:41:25.640625
9439,274.33,2021-12-17 17:41:25.656250
9440,296.36,2021-12-17 17:41:25.671875
9441,314.02,2021-12-17 17:41:25.687500
9442,325.5,2021-12-17 17:41:25.703125
9443,330.0,2021-12-17 17:41:25.718750
9444,327.75,2021-12-17 17:41:25.734375
9445,319.69,2021-12-17 17:41:25.750000
9446,307.13,2021-12-17 17:41:25.765625
9447,291.19,2021-12-17 17:41:25.781250
9448,272.71,2021-12-17 17:41:25.796875
9449,252.19,2021-12-17 17:41:25.812500
9450,229.98,2021-12-17 17:41:25.828125
9451,206.5,2021-12-17 17:41:25.843750
9452,182.31,2021-12-17 17:41:25.859375
9453,158.01,2021-12-17 17:41:25.875000
9454,134.18,2021-12-17 17:41:25.890625
9455,111.21,2021-12-17 17:41:25.906250
9456,89.28,2021-12-17 17:41:25.921875
9457,68.42,2021-12-17 17:41:25.937500
9458,48.56,2021-12-17 17:41:25.953125
9459,29.48,2021-12-17 17:41:25.968750
9460,10.86,2021-12-17 17:41:25.984375
9461,-7.63,2021-12-17 17:41:26.000000
9462,-26.27,2021-12-17 17:41:26.015625
9463,-45.11,2021-12-17 17:41:26.031250
9464,-63.93,2021-12-17 17:41:26.046875
9465,-82.43,2021-12-17 17:41:26.062500
9466,-100.46,2021-12-17 17:41:26.078125
9467,-118.24,2021-12-17 17:41:26.093750
9468,-136.47,2021-12-17 17:41:26.109375
9469,-156.1,2021-12-17 17:41:26.125000
9470,-178.04,2021-12-17 17:41:26.140625
9471,-202.75,2021-12-17 17:41:26.156250
9472,-230.02,2021-12-17 17:41:26.171875
9473,-259.09,2021-12-17 17:41:26.187500
9474,-288.97,2021-12-17 17:41:26.203125
9475,-318.7,2021-12-17 17:41:26.218750
9476,-347.62,2021-12-17 17:41:26.234375
9477,-375.41,2021-12-17 17:41:26.250000
9478,-402.02,2021-12-17 17:41:26.265625
9479,-427.89,2021-12-17 17:41:26.281250
9480,-454.23,2021-12-17 17:41:26.296875
9481,-482.93,2021-12-17 17:41:26.312500
9482,-515.78,2021-12-17 17:41:26.328125
9483,-552.89,2021-12-17 17:41:26.343750
9484,-591.12,2021-12-17 17:41:26.359375
9485,-623.8,2021-12-17 17:41:26.375000
9486,-642.55,2021-12-17 17:41:26.390625
9487,-640.28,2021-12-17 17:41:26.406250
9488,-614.35,2021-12-17 17:41:26.421875
9489,-567.83,2021-12-17 17:41:26.437500
9490,-507.86,2021-12-17 17:41:26.453125
9491,-442.13,2021-12-17 17:41:26.468750
9492,-375.76,2021-12-17 17:41:26.484375
9493,-310.68,2021-12-17 17:41:26.500000
9494,-247.69,2021-12-17 17:41:26.515625
9495,-189.45,2021-12-17 17:41:26.531250
9496,-141.45,2021-12-17 17:41:26.546875
9497,-110.07,2021-12-17 17:41:26.562500
9498,-98.51,2021-12-17 17:41:26.578125
9499,-103.47,2021-12-17 17:41:26.593750
9500,-115.18,2021-12-17 17:41:26.609375
9501,-120.97,2021-12-17 17:41:26.625000
9502,-110.58,2021-12-17 17:41:26.640625
9503,-79.73,2021-12-17 17:41:26.656250
9504,-30.47,2021-12-17 17:41:26.671875
9505,31.04,2021-12-17 17:41:26.687500
9506,97.37,2021-12-17 17:41:26.703125
9507,161.14,2021-12-17 17:41:26.718750
9508,214.74,2021-12-17 17:41:26.734375
9509,249.69,2021-12-17 17:41:26.750000
9510,257.76,2021-12-17 17:41:26.765625
9511,233.9,2021-12-17 17:41:26.781250
9512,179.75,2021-12-17 17:41:26.796875
9513,105.26,2021-12-17 17:41:26.812500
9514,26.36,2021-12-17 17:41:26.828125
9515,-40.34,2021-12-17 17:41:26.843750
9516,-83.55,2021-12-17 17:41:26.859375
9517,-101.26,2021-12-17 17:41:26.875000
9518,-100.82,2021-12-17 17:41:26.890625
9519,-95.25,2021-12-17 17:41:26.906250
9520,-97.85,2021-12-17 17:41:26.921875
9521,-117.54,2021-12-17 17:41:26.937500
9522,-156.58,2021-12-17 17:41:26.953125
9523,-211.06,2021-12-17 17:41:26.968750
9524,-272.92,2021-12-17 17:41:26.984375
9525,-332.6,2021-12-17 17:41:27.000000
9526,-381.29,2021-12-17 17:41:27.015625
9527,-412.49,2021-12-17 17:41:27.031250
9528,-422.75,2021-12-17 17:41:27.046875
9529,-411.84,2021-12-17 17:41:27.062500
9530,-382.63,2021-12-17 17:41:27.078125
9531,-340.32,2021-12-17 17:41:27.093750
9532,-291.34,2021-12-17 17:41:27.109375
9533,-241.95,2021-12-17 17:41:27.125000
9534,-196.98,2021-12-17 17:41:27.140625
9535,-159.14,2021-12-17 17:41:27.156250
9536,-128.78,2021-12-17 17:41:27.171875
9537,-104.27,2021-12-17 17:41:27.187500
9538,-82.62,2021-12-17 17:41:27.203125
9539,-60.47,2021-12-17 17:41:27.218750
9540,-35.09,2021-12-17 17:41:27.234375
9541,-5.54,2021-12-17 17:41:27.250000
9542,26.89,2021-12-17 17:41:27.265625
9543,59.09,2021-12-17 17:41:27.281250
9544,87.27,2021-12-17 17:41:27.296875
9545,108.63,2021-12-17 17:41:27.312500
9546,122.35,2021-12-17 17:41:27.328125
9547,129.66,2021-12-17 17:41:27.343750
9548,133.2,2021-12-17 17:41:27.359375
9549,135.71,2021-12-17 17:41:27.375000
9550,139.14,2021-12-17 17:41:27.390625
9551,144.2,2021-12-17 17:41:27.406250
9552,150.55,2021-12-17 17:41:27.421875
9553,157.25,2021-12-17 17:41:27.437500
9554,163.26,2021-12-17 17:41:27.453125
9555,167.71,2021-12-17 17:41:27.468750
9556,170.11,2021-12-17 17:41:27.484375
9557,170.65,2021-12-17 17:41:27.500000
9558,170.52,2021-12-17 17:41:27.515625
9559,171.87,2021-12-17 17:41:27.531250
9560,177.33,2021-12-17 17:41:27.546875
9561,189.18,2021-12-17 17:41:27.562500
9562,208.44,2021-12-17 17:41:27.578125
9563,234.59,2021-12-17 17:41:27.593750
9564,265.64,2021-12-17 17:41:27.609375
9565,298.73,2021-12-17 17:41:27.625000
9566,330.66,2021-12-17 17:41:27.640625
9567,358.35,2021-12-17 17:41:27.656250
9568,379.07,2021-12-17 17:41:27.671875
9569,390.79,2021-12-17 17:41:27.687500
9570,392.79,2021-12-17 17:41:27.703125
9571,386.02,2021-12-17 17:41:27.718750
9572,373.37,2021-12-17 17:41:27.734375
9573,359.08,2021-12-17 17:41:27.750000
9574,347.41,2021-12-17 17:41:27.765625
9575,341.3,2021-12-17 17:41:27.781250
9576,341.35,2021-12-17 17:41:27.796875
9577,345.71,2021-12-17 17:41:27.812500
9578,351.08,2021-12-17 17:41:27.828125
9579,353.97,2021-12-17 17:41:27.843750
9580,351.93,2021-12-17 17:41:27.859375
9581,344.21,2021-12-17 17:41:27.875000
9582,331.73,2021-12-17 17:41:27.890625
9583,316.66,2021-12-17 17:41:27.906250
9584,301.68,2021-12-17 17:41:27.921875
9585,289.04,2021-12-17 17:41:27.937500
9586,279.65,2021-12-17 17:41:27.953125
9587,272.43,2021-12-17 17:41:27.968750
9588,264.29,2021-12-17 17:41:27.984375
9589,251.03,2021-12-17 17:41:28.000000
9590,228.81,2021-12-17 17:41:28.015625
9591,195.7,2021-12-17 17:41:28.031250
9592,152.46,2021-12-17 17:41:28.046875
9593,102.18,2021-12-17 17:41:28.062500
9594,49.13,2021-12-17 17:41:28.078125
9595,-2.82,2021-12-17 17:41:28.093750
9596,-51.21,2021-12-17 17:41:28.109375
9597,-95.16,2021-12-17 17:41:28.125000
9598,-135.07,2021-12-17 17:41:28.140625
9599,-172.17,2021-12-17 17:41:28.156250
9600,-208.33,2021-12-17 17:41:28.171875
9601,-245.84,2021-12-17 17:41:28.187500
9602,-286.45,2021-12-17 17:41:28.203125
9603,-329.76,2021-12-17 17:41:28.218750
9604,-371.9,2021-12-17 17:41:28.234375
9605,-405.68,2021-12-17 17:41:28.250000
9606,-422.74,2021-12-17 17:41:28.265625
9607,-417.26,2021-12-17 17:41:28.281250
9608,-388.85,2021-12-17 17:41:28.296875
9609,-343.26,2021-12-17 17:41:28.312500
9610,-290.14,2021-12-17 17:41:28.328125
9611,-239.08,2021-12-17 17:41:28.343750
9612,-196.26,2021-12-17 17:41:28.359375
9613,-163.28,2021-12-17 17:41:28.375000
9614,-138.38,2021-12-17 17:41:28.390625
9615,-118.88,2021-12-17 17:41:28.406250
9616,-102.97,2021-12-17 17:41:28.421875
9617,-89.93,2021-12-17 17:41:28.437500
9618,-79.07,2021-12-17 17:41:28.453125
9619,-68.78,2021-12-17 17:41:28.468750
9620,-56.5,2021-12-17 17:41:28.484375
9621,-40.02,2021-12-17 17:41:28.500000
9622,-18.81,2021-12-17 17:41:28.515625
9623,5.49,2021-12-17 17:41:28.531250
9624,29.97,2021-12-17 17:41:28.546875
9625,52.02,2021-12-17 17:41:28.562500
9626,70.99,2021-12-17 17:41:28.578125
9627,88.55,2021-12-17 17:41:28.593750
9628,107.8,2021-12-17 17:41:28.609375
9629,131.42,2021-12-17 17:41:28.625000
9630,159.83,2021-12-17 17:41:28.640625
9631,190.47,2021-12-17 17:41:28.656250
9632,218.65,2021-12-17 17:41:28.671875
9633,239.48,2021-12-17 17:41:28.687500
9634,250.19,2021-12-17 17:41:28.703125
9635,251.43,2021-12-17 17:41:28.718750
9636,246.73,2021-12-17 17:41:28.734375
9637,240.38,2021-12-17 17:41:28.750000
9638,234.79,2021-12-17 17:41:28.765625
9639,228.84,2021-12-17 17:41:28.781250
9640,218.21,2021-12-17 17:41:28.796875
9641,197.54,2021-12-17 17:41:28.812500
9642,163.33,2021-12-17 17:41:28.828125
9643,115.94,2021-12-17 17:41:28.843750
9644,59.55,2021-12-17 17:41:28.859375
9645,0.39,2021-12-17 17:41:28.875000
9646,-56.07,2021-12-17 17:41:28.890625
9647,-107.09,2021-12-17 17:41:28.906250
9648,-153.08,2021-12-17 17:41:28.921875
9649,-196.67,2021-12-17 17:41:28.937500
9650,-241.12,2021-12-17 17:41:28.953125
9651,-289.22,2021-12-17 17:41:28.968750
9652,-342.49,2021-12-17 17:41:28.984375
9653,-400.74,2021-12-17 17:41:29.000000
9654,-461.4,2021-12-17 17:41:29.015625
9655,-519.19,2021-12-17 17:41:29.031250
9656,-566.54,2021-12-17 17:41:29.046875
9657,-595.48,2021-12-17 17:41:29.062500
9658,-600.35,2021-12-17 17:41:29.078125
9659,-580.05,2021-12-17 17:41:29.093750
9660,-538.61,2021-12-17 17:41:29.109375
9661,-483.58,2021-12-17 17:41:29.125000
9662,-423.07,2021-12-17 17:41:29.140625
9663,-363.1,2021-12-17 17:41:29.156250
9664,-306.38,2021-12-17 17:41:29.171875
9665,-253.09,2021-12-17 17:41:29.187500
9666,-202.56,2021-12-17 17:41:29.203125
9667,-154.69,2021-12-17 17:41:29.218750
9668,-110.08,2021-12-17 17:41:29.234375
9669,-69.33,2021-12-17 17:41:29.250000
9670,-32.04,2021-12-17 17:41:29.265625
9671,3.39,2021-12-17 17:41:29.281250
9672,39.15,2021-12-17 17:41:29.296875
9673,77.0,2021-12-17 17:41:29.312500
9674,117.72,2021-12-17 17:41:29.328125
9675,161.18,2021-12-17 17:41:29.343750
9676,206.66,2021-12-17 17:41:29.359375
9677,253.27,2021-12-17 17:41:29.375000
9678,299.77,2021-12-17 17:41:29.390625
9679,344.13,2021-12-17 17:41:29.406250
9680,383.29,2021-12-17 17:41:29.421875
9681,413.75,2021-12-17 17:41:29.437500
9682,432.71,2021-12-17 17:41:29.453125
9683,439.26,2021-12-17 17:41:29.468750
9684,434.92,2021-12-17 17:41:29.484375
9685,423.09,2021-12-17 17:41:29.500000
9686,407.73,2021-12-17 17:41:29.515625
9687,391.96,2021-12-17 17:41:29.531250
9688,377.39,2021-12-17 17:41:29.546875
9689,364.37,2021-12-17 17:41:29.562500
9690,352.74,2021-12-17 17:41:29.578125
9691,342.47,2021-12-17 17:41:29.593750
9692,333.66,2021-12-17 17:41:29.609375
9693,326.16,2021-12-17 17:41:29.625000
9694,319.12,2021-12-17 17:41:29.640625
9695,311.23,2021-12-17 17:41:29.656250
9696,301.33,2021-12-17 17:41:29.671875
9697,289.14,2021-12-17 17:41:29.687500
9698,275.47,2021-12-17 17:41:29.703125
9699,261.71,2021-12-17 17:41:29.718750
9700,248.94,2021-12-17 17:41:29.734375
9701,236.94,2021-12-17 17:41:29.750000
9702,223.84,2021-12-17 17:41:29.765625
9703,206.52,2021-12-17 17:41:29.781250
9704,181.65,2021-12-17 17:41:29.796875
9705,146.91,2021-12-17 17:41:29.812500
9706,101.88,2021-12-17 17:41:29.828125
9707,48.27,2021-12-17 17:41:29.843750
9708,-10.5,2021-12-17 17:41:29.859375
9709,-70.41,2021-12-17 17:41:29.875000
9710,-127.8,2021-12-17 17:41:29.890625
9711,-180.37,2021-12-17 17:41:29.906250
9712,-227.52,2021-12-17 17:41:29.921875
9713,-270.22,2021-12-17 17:41:29.937500
9714,-310.57,2021-12-17 17:41:29.953125
9715,-351.36,2021-12-17 17:41:29.968750
9716,-395.47,2021-12-17 17:41:29.984375
9717,-445.0,2021-12-17 17:41:30.000000
9718,-500.01,2021-12-17 17:41:30.015625
9719,-557.42,2021-12-17 17:41:30.031250
9720,-610.65,2021-12-17 17:41:30.046875
9721,-650.8,2021-12-17 17:41:30.062500
9722,-669.3,2021-12-17 17:41:30.078125
9723,-660.81,2021-12-17 17:41:30.093750
9724,-625.14,2021-12-17 17:41:30.109375
9725,-567.5,2021-12-17 17:41:30.125000
9726,-496.61,2021-12-17 17:41:30.140625
9727,-422.06,2021-12-17 17:41:30.156250
9728,-351.62,2021-12-17 17:41:30.171875
9729,-289.86,2021-12-17 17:41:30.187500
9730,-237.85,2021-12-17 17:41:30.203125
9731,-194.19,2021-12-17 17:41:30.218750
9732,-156.08,2021-12-17 17:41:30.234375
9733,-120.45,2021-12-17 17:41:30.250000
9734,-84.77,2021-12-17 17:41:30.265625
9735,-47.36,2021-12-17 17:41:30.281250
9736,-7.4,2021-12-17 17:41:30.296875
9737,35.34,2021-12-17 17:41:30.312500
9738,80.77,2021-12-17 17:41:30.328125
9739,128.38,2021-12-17 17:41:30.343750
9740,176.67,2021-12-17 17:41:30.359375
9741,222.5,2021-12-17 17:41:30.375000
9742,261.36,2021-12-17 17:41:30.390625
9743,288.45,2021-12-17 17:41:30.406250
9744,300.62,2021-12-17 17:41:30.421875
9745,297.9,2021-12-17 17:41:30.437500
9746,283.62,2021-12-17 17:41:30.453125
9747,263.16,2021-12-17 17:41:30.468750
9748,241.71,2021-12-17 17:41:30.484375
9749,222.38,2021-12-17 17:41:30.500000
9750,205.53,2021-12-17 17:41:30.515625
9751,189.57,2021-12-17 17:41:30.531250
9752,172.62,2021-12-17 17:41:30.546875
9753,154.0,2021-12-17 17:41:30.562500
9754,134.65,2021-12-17 17:41:30.578125
9755,116.62,2021-12-17 17:41:30.593750
9756,101.88,2021-12-17 17:41:30.609375
9757,91.29,2021-12-17 17:41:30.625000
9758,84.31,2021-12-17 17:41:30.640625
9759,79.47,2021-12-17 17:41:30.656250
9760,75.23,2021-12-17 17:41:30.671875
9761,70.7,2021-12-17 17:41:30.687500
9762,65.88,2021-12-17 17:41:30.703125
9763,61.19,2021-12-17 17:41:30.718750
9764,56.94,2021-12-17 17:41:30.734375
9765,53.05,2021-12-17 17:41:30.750000
9766,49.12,2021-12-17 17:41:30.765625
9767,44.88,2021-12-17 17:41:30.781250
9768,40.57,2021-12-17 17:41:30.796875
9769,36.99,2021-12-17 17:41:30.812500
9770,35.14,2021-12-17 17:41:30.828125
9771,35.73,2021-12-17 17:41:30.843750
9772,38.77,2021-12-17 17:41:30.859375
9773,43.65,2021-12-17 17:41:30.875000
9774,49.44,2021-12-17 17:41:30.890625
9775,55.3,2021-12-17 17:41:30.906250
9776,60.62,2021-12-17 17:41:30.921875
9777,65.06,2021-12-17 17:41:30.937500
9778,68.36,2021-12-17 17:41:30.953125
9779,70.24,2021-12-17 17:41:30.968750
9780,70.5,2021-12-17 17:41:30.984375
9781,69.01,2021-12-17 17:41:31.000000
9782,65.8,2021-12-17 17:41:31.015625
9783,61.02,2021-12-17 17:41:31.031250
9784,54.81,2021-12-17 17:41:31.046875
9785,47.14,2021-12-17 17:41:31.062500
9786,37.73,2021-12-17 17:41:31.078125
9787,25.9,2021-12-17 17:41:31.093750
9788,10.78,2021-12-17 17:41:31.109375
9789,-8.37,2021-12-17 17:41:31.125000
9790,-31.69,2021-12-17 17:41:31.140625
9791,-58.18,2021-12-17 17:41:31.156250
9792,-85.31,2021-12-17 17:41:31.171875
9793,-109.08,2021-12-17 17:41:31.187500
9794,-124.75,2021-12-17 17:41:31.203125
9795,-127.93,2021-12-17 17:41:31.218750
9796,-116.1,2021-12-17 17:41:31.234375
9797,-89.56,2021-12-17 17:41:31.250000
9798,-51.47,2021-12-17 17:41:31.265625
9799,-6.97,2021-12-17 17:41:31.281250
9800,38.37,2021-12-17 17:41:31.296875
9801,80.17,2021-12-17 17:41:31.312500
9802,116.19,2021-12-17 17:41:31.328125
9803,146.32,2021-12-17 17:41:31.343750
9804,171.74,2021-12-17 17:41:31.359375
9805,193.75,2021-12-17 17:41:31.375000
9806,212.67,2021-12-17 17:41:31.390625
9807,227.29,2021-12-17 17:41:31.406250
9808,234.98,2021-12-17 17:41:31.421875
9809,232.3,2021-12-17 17:41:31.437500
9810,216.21,2021-12-17 17:41:31.453125
9811,185.21,2021-12-17 17:41:31.468750
9812,140.19,2021-12-17 17:41:31.484375
9813,84.5,2021-12-17 17:41:31.500000
9814,23.37,2021-12-17 17:41:31.515625
9815,-37.29,2021-12-17 17:41:31.531250
9816,-92.42,2021-12-17 17:41:31.546875
9817,-138.67,2021-12-17 17:41:31.562500
9818,-174.61,2021-12-17 17:41:31.578125
9819,-200.63,2021-12-17 17:41:31.593750
9820,-218.67,2021-12-17 17:41:31.609375
9821,-231.87,2021-12-17 17:41:31.625000
9822,-243.83,2021-12-17 17:41:31.640625
9823,-257.37,2021-12-17 17:41:31.656250
9824,-272.83,2021-12-17 17:41:31.671875
9825,-287.21,2021-12-17 17:41:31.687500
9826,-294.64,2021-12-17 17:41:31.703125
9827,-288.63,2021-12-17 17:41:31.718750
9828,-264.83,2021-12-17 17:41:31.734375
9829,-223.27,2021-12-17 17:41:31.750000
9830,-168.26,2021-12-17 17:41:31.765625
9831,-106.32,2021-12-17 17:41:31.781250
9832,-43.52,2021-12-17 17:41:31.796875
9833,16.33,2021-12-17 17:41:31.812500
9834,71.51,2021-12-17 17:41:31.828125
9835,120.76,2021-12-17 17:41:31.843750
9836,161.78,2021-12-17 17:41:31.859375
9837,191.33,2021-12-17 17:41:31.875000
9838,206.9,2021-12-17 17:41:31.890625
9839,208.87,2021-12-17 17:41:31.906250
9840,201.31,2021-12-17 17:41:31.921875
9841,190.65,2021-12-17 17:41:31.937500
9842,182.76,2021-12-17 17:41:31.953125
9843,180.35,2021-12-17 17:41:31.968750
9844,182.16,2021-12-17 17:41:31.984375
9845,184.26,2021-12-17 17:41:32.000000
9846,182.68,2021-12-17 17:41:32.015625
9847,175.75,2021-12-17 17:41:32.031250
9848,164.82,2021-12-17 17:41:32.046875
9849,153.15,2021-12-17 17:41:32.062500
9850,143.92,2021-12-17 17:41:32.078125
9851,138.61,2021-12-17 17:41:32.093750
9852,136.51,2021-12-17 17:41:32.109375
9853,135.5,2021-12-17 17:41:32.125000
9854,133.4,2021-12-17 17:41:32.140625
9855,128.85,2021-12-17 17:41:32.156250
9856,121.64,2021-12-17 17:41:32.171875
9857,112.18,2021-12-17 17:41:32.187500
9858,100.54,2021-12-17 17:41:32.203125
9859,85.89,2021-12-17 17:41:32.218750
9860,66.63,2021-12-17 17:41:32.234375
9861,40.92,2021-12-17 17:41:32.250000
9862,7.65,2021-12-17 17:41:32.265625
9863,-32.89,2021-12-17 17:41:32.281250
9864,-78.97,2021-12-17 17:41:32.296875
9865,-128.2,2021-12-17 17:41:32.312500
9866,-178.41,2021-12-17 17:41:32.328125
9867,-228.24,2021-12-17 17:41:32.343750
9868,-276.71,2021-12-17 17:41:32.359375
9869,-322.25,2021-12-17 17:41:32.375000
9870,-361.94,2021-12-17 17:41:32.390625
9871,-391.37,2021-12-17 17:41:32.406250
9872,-405.9,2021-12-17 17:41:32.421875
9873,-402.2,2021-12-17 17:41:32.437500
9874,-379.6,2021-12-17 17:41:32.453125
9875,-340.28,2021-12-17 17:41:32.468750
9876,-288.53,2021-12-17 17:41:32.484375
9877,-229.32,2021-12-17 17:41:32.500000
9878,-167.2,2021-12-17 17:41:32.515625
9879,-105.85,2021-12-17 17:41:32.531250
9880,-48.09,2021-12-17 17:41:32.546875
9881,3.74,2021-12-17 17:41:32.562500
9882,47.75,2021-12-17 17:41:32.578125
9883,82.65,2021-12-17 17:41:32.593750
9884,108.04,2021-12-17 17:41:32.609375
9885,124.28,2021-12-17 17:41:32.625000
9886,132.29,2021-12-17 17:41:32.640625
9887,133.15,2021-12-17 17:41:32.656250
9888,127.82,2021-12-17 17:41:32.671875
9889,117.18,2021-12-17 17:41:32.687500
9890,102.03,2021-12-17 17:41:32.703125
